OrderID,CustomerName,City,Country,FreightType,BookingType,Revenue,TotalLoads,DeliveryStatus,OnTimeDelivery,DriverName,TruckID,OrderDate,DeliveryDate,TransitDays,Month
ORD-10498,Titan Partners,Shanghai,China,Sea Freight,Express,34583.81,10,Delayed,False,Victor Khan,TRK-488,2025-03-01,2025-03-16,15,2025-03
ORD-10138,Global Industries,Abuja,Nigeria,Air Freight,Express,9497.65,5,Delivered,True,Joseph Ali,TRK-381,2025-11-05,2025-11-08,3,2025-11
ORD-10062,Elite Holdings,Hamburg,Germany,Road Freight,Standard,7056.34,16,Delivered,True,Joseph Cole,TRK-909,2025-10-16,2025-10-22,6,2025-10
ORD-10647,Global Industries,São Paulo,Brazil,Road Freight,Express,6147.29,7,Delivered,True,James Musa,TRK-462,2026-02-01,2026-02-04,3,2026-02
ORD-10128,Prime Industries,Lagos,Nigeria,Sea Freight,Standard,30868.38,5,Delivered,True,Samuel Mensah,TRK-139,2025-02-11,2025-03-04,21,2025-02
ORD-10996,Elite Industries,Abuja,Nigeria,Sea Freight,Standard,30322.39,10,Delayed,False,Victor Okafor,TRK-719,2025-12-28,2026-01-26,29,2025-12
ORD-10520,Swift Partners,Accra,Ghana,Sea Freight,Standard,33787.49,6,In Transit,False,Joseph Okafor,TRK-742,2025-11-09,2025-12-11,32,2025-11
ORD-10838,Vision Retail,Johannesburg,South Africa,Air Freight,Standard,12042.9,14,Delivered,True,Daniel Smith,TRK-881,2025-10-23,2025-10-26,3,2025-10
ORD-10982,Apex Imports,Toronto,Canada,Sea Freight,Standard,25889.23,8,Delivered,True,Daniel Brown,TRK-588,2025-02-25,2025-03-21,24,2025-02
ORD-10064,Apex Partners,Nairobi,Kenya,Road Freight,Standard,6179.37,5,Delivered,True,Joseph Ojo,TRK-398,2025-05-03,2025-05-07,4,2025-05
ORD-10812,Global Exports,Mumbai,India,Road Freight,Express,9371.94,12,Delivered,True,Michael Okafor,TRK-374,2025-01-11,2025-01-13,2,2025-01
ORD-10014,Metro Partners,Hamburg,Germany,Sea Freight,Standard,17795.53,6,Delivered,True,Victor Ojo,TRK-223,2026-01-09,2026-02-10,32,2026-01
ORD-10156,Nova Imports,Abuja,Nigeria,Sea Freight,Bulk Contract,27777.91,11,Delivered,True,Peter Musa,TRK-395,2026-01-27,2026-02-18,22,2026-01
ORD-10040,Prime Holdings,Toronto,Canada,Sea Freight,Standard,20462.3,9,Delivered,False,Michael Mensah,TRK-923,2025-12-19,2025-12-29,10,2025-12
ORD-10492,Nova Retail,London,UK,Air Freight,Bulk Contract,8990.99,3,Delivered,True,Joseph Ade,TRK-451,2025-08-30,2025-08-31,1,2025-08
ORD-10379,Apex Holdings,Lagos,Nigeria,Sea Freight,Express,15991.5,10,In Transit,False,Joseph Khan,TRK-630,2025-02-14,2025-03-02,16,2025-02
ORD-10187,Apex Partners,Cairo,Egypt,Sea Freight,Standard,37072.28,4,In Transit,False,John Brown,TRK-758,2026-03-27,2026-04-29,33,2026-03
ORD-10763,Elite Industries,Shanghai,China,Air Freight,Standard,13711.47,14,Delivered,False,Joseph Ali,TRK-252,2025-08-31,2025-09-02,2,2025-08
ORD-10216,Apex Supplies,New York,USA,Sea Freight,Express,20114.15,10,Delivered,True,John Okafor,TRK-364,2025-11-27,2025-12-25,28,2025-11
ORD-10791,Apex Holdings,Accra,Ghana,Air Freight,Standard,6460.45,8,Delivered,True,Samuel Okafor,TRK-210,2025-12-16,2025-12-18,2,2025-12
ORD-10052,Nova Logistics,Toronto,Canada,Road Freight,Standard,5709.69,9,Delivered,True,Peter Musa,TRK-538,2025-06-04,2025-06-16,12,2025-06
ORD-10878,Prime Imports,Lagos,Nigeria,Sea Freight,Bulk Contract,21037.86,11,Delivered,True,Peter Musa,TRK-105,2025-06-15,2025-07-17,32,2025-06
ORD-10337,Elite Holdings,Johannesburg,South Africa,Road Freight,Standard,3466.48,4,Delayed,False,Michael Musa,TRK-903,2026-01-14,2026-02-01,18,2026-01
ORD-10748,Nova Partners,Shanghai,China,Sea Freight,Express,36430.53,12,Delayed,False,Ibrahim Cole,TRK-913,2026-02-18,2026-03-28,38,2026-02
ORD-10719,Apex Logistics,Hamburg,Germany,Air Freight,Express,10227.44,10,Delayed,False,John Brown,TRK-940,2025-05-08,2025-05-13,5,2025-05
ORD-10724,Metro Partners,Johannesburg,South Africa,Rail Freight,Express,16333.99,8,Delivered,True,David Brown,TRK-118,2026-01-30,2026-02-14,15,2026-01
ORD-10295,Vision Industries,Dubai,UAE,Sea Freight,Express,22500.96,6,Delivered,True,Peter Mensah,TRK-957,2025-01-16,2025-01-31,15,2025-01
ORD-10251,Global Logistics,Johannesburg,South Africa,Air Freight,Express,5503.58,10,Delayed,False,Michael Ade,TRK-583,2025-12-12,2025-12-20,8,2025-12
ORD-10726,Vision Retail,São Paulo,Brazil,Air Freight,Standard,9601.88,18,Delivered,True,Michael Mensah,TRK-484,2025-05-05,2025-05-10,5,2025-05
ORD-10461,Vision Exports,São Paulo,Brazil,Air Freight,Express,9332.42,5,Delivered,False,David Smith,TRK-437,2025-07-14,2025-07-15,1,2025-07
ORD-10455,Elite Holdings,Dubai,UAE,Road Freight,Standard,5446.0,8,Delivered,True,John Mensah,TRK-443,2026-01-08,2026-01-18,10,2026-01
ORD-10815,Apex Holdings,London,UK,Sea Freight,Standard,25393.13,4,Delayed,False,Samuel Brown,TRK-771,2025-03-14,2025-03-27,13,2025-03
ORD-10862,Nova Supplies,São Paulo,Brazil,Air Freight,Standard,6661.4,12,In Transit,False,David Mensah,TRK-389,2026-03-20,2026-03-21,1,2026-03
ORD-10269,Blue Retail,Mumbai,India,Rail Freight,Standard,15522.02,5,Delayed,False,Victor Ade,TRK-882,2025-04-30,2025-05-09,9,2025-04
ORD-10201,Prime Logistics,London,UK,Sea Freight,Express,22036.71,8,Delivered,True,Michael Khan,TRK-988,2025-02-12,2025-03-07,23,2025-02
ORD-10161,Swift Holdings,Accra,Ghana,Rail Freight,Express,9136.23,16,Delayed,False,Samuel Khan,TRK-132,2025-10-23,2025-10-30,7,2025-10
ORD-10555,Metro Partners,Shanghai,China,Air Freight,Standard,8523.29,8,Delivered,True,Samuel Brown,TRK-267,2026-03-09,2026-03-12,3,2026-03
ORD-10729,Blue Exports,Dubai,UAE,Road Freight,Standard,8321.55,10,Delivered,True,David Mensah,TRK-706,2025-04-09,2025-04-11,2,2025-04
ORD-10401,Nova Holdings,London,UK,Sea Freight,Same Day,22672.85,6,Delivered,True,Victor Musa,TRK-417,2025-04-01,2025-04-29,28,2025-04
ORD-10702,Blue Partners,New York,USA,Sea Freight,Express,28972.33,4,Delivered,True,Daniel Brown,TRK-910,2025-07-23,2025-08-08,16,2025-07
ORD-10476,Apex Logistics,Hamburg,Germany,Road Freight,Standard,3747.23,13,Delivered,False,David Ali,TRK-501,2025-01-15,2025-01-24,9,2025-01
ORD-10821,Vision Partners,Mumbai,India,Road Freight,Standard,5856.65,9,In Transit,False,Victor Musa,TRK-941,2025-05-06,2025-05-14,8,2025-05
ORD-10565,Prime Imports,Lagos,Nigeria,Sea Freight,Express,218245.5,9,In Transit,False,Victor Ojo,TRK-475,2025-03-29,2025-04-29,31,2025-03
ORD-10389,Titan Exports,Johannesburg,South Africa,Road Freight,Standard,5866.02,10,Delivered,True,Victor Smith,TRK-342,2025-10-25,2025-10-28,3,2025-10
ORD-10001,Nova Retail,Nairobi,Kenya,Sea Freight,Express,26533.82,14,Delivered,True,John Mensah,TRK-814,2026-01-02,2026-01-29,27,2026-01
ORD-10990,Global Retail,London,UK,Road Freight,Standard,4251.02,2,Delivered,True,Michael Khan,TRK-810,2025-04-02,2025-04-06,4,2025-04
ORD-10561,Swift Supplies,Toronto,Canada,Road Freight,Standard,7149.71,3,Delayed,False,Ibrahim Okafor,TRK-179,2025-03-14,2025-03-23,9,2025-03
ORD-10931,Metro Industries,Port Harcourt,Nigeria,Sea Freight,Standard,27554.42,1,Delivered,False,Michael Brown,TRK-547,2025-08-13,2025-08-26,13,2025-08
ORD-10080,Prime Supplies,London,UK,Air Freight,Standard,9630.77,11,Delivered,True,Daniel Mensah,TRK-810,2025-05-28,2025-05-30,2,2025-05
ORD-10205,Apex Holdings,Cairo,Egypt,Rail Freight,Standard,14490.65,3,Delivered,True,Samuel Cole,TRK-776,2026-02-06,2026-02-18,12,2026-02
ORD-10034,Apex Imports,Accra,Ghana,Air Freight,Express,9904.09,5,Delivered,True,James Ade,TRK-825,2026-02-07,2026-02-08,1,2026-02
ORD-10775,Elite Holdings,Mumbai,India,Sea Freight,Standard,21298.92,7,Delivered,True,David Brown,TRK-755,2025-02-09,2025-02-27,18,2025-02
ORD-10508,Nova Logistics,New York,USA,Road Freight,Bulk Contract,4827.45,6,Delivered,True,Victor Ojo,TRK-589,2025-05-17,2025-05-21,4,2025-05
ORD-10427,Prime Holdings,Johannesburg,South Africa,Air Freight,Standard,12551.26,5,Delayed,False,Joseph Khan,TRK-851,2025-05-08,2025-05-14,6,2025-05
ORD-10454,Swift Supplies,São Paulo,Brazil,Road Freight,Standard,7161.87,16,Delivered,True,David Okafor,TRK-823,2025-05-09,2025-05-16,7,2025-05
ORD-10366,Swift Exports,Dubai,UAE,Sea Freight,Express,24857.77,1,Delivered,True,Victor Ade,TRK-686,2025-07-30,2025-08-08,9,2025-07
ORD-10091,Global Retail,Abuja,Nigeria,Road Freight,Standard,4072.39,9,Delivered,True,Daniel Okafor,TRK-199,2025-11-29,2025-12-07,8,2025-11
ORD-10339,Nova Imports,Hamburg,Germany,Road Freight,Bulk Contract,7684.22,13,Delivered,True,Michael Smith,TRK-559,2025-04-26,2025-05-08,12,2025-04
ORD-10897,Titan Retail,London,UK,Air Freight,Bulk Contract,9532.99,4,Delivered,True,Michael Ade,TRK-693,2025-06-19,2025-06-23,4,2025-06
ORD-10564,Blue Supplies,Toronto,Canada,Rail Freight,Bulk Contract,11775.52,9,Delivered,True,David Cole,TRK-881,2025-03-24,2025-04-11,18,2025-03
ORD-10345,Vision Logistics,London,UK,Road Freight,Standard,5350.26,12,Delivered,True,James Khan,TRK-428,2026-01-30,2026-02-06,7,2026-01
ORD-10776,Blue Holdings,Abuja,Nigeria,Sea Freight,Standard,110978.84,4,Delivered,True,David Okafor,TRK-279,2026-03-21,2026-04-25,35,2026-03
ORD-10241,Vision Imports,Hamburg,Germany,Road Freight,Standard,3108.4,8,Delivered,False,David Okafor,TRK-243,2025-11-18,2025-11-22,4,2025-11
ORD-10013,Elite Exports,Toronto,Canada,Sea Freight,Standard,13943.04,9,Delayed,False,James Musa,TRK-993,2026-01-28,2026-02-14,17,2026-01
ORD-10315,Blue Partners,Accra,Ghana,Road Freight,Same Day,2953.56,14,Delivered,True,Peter Khan,TRK-102,2025-07-29,2025-08-04,6,2025-07
ORD-10600,Apex Industries,Port Harcourt,Nigeria,Sea Freight,Express,22876.57,6,Delayed,False,Daniel Ojo,TRK-994,2025-11-29,2026-01-09,41,2025-11
ORD-10387,Elite Retail,Dubai,UAE,Sea Freight,Standard,26352.67,1,Delayed,False,Ibrahim Khan,TRK-868,2025-10-22,2025-11-14,23,2025-10
ORD-10273,Apex Supplies,Hamburg,Germany,Road Freight,Standard,7038.73,7,Delivered,False,Peter Smith,TRK-430,2025-09-27,2025-10-04,7,2025-09
ORD-10166,Titan Supplies,London,UK,Sea Freight,Same Day,22530.63,5,Delayed,False,Peter Ojo,TRK-771,2026-01-31,2026-03-10,38,2026-01
ORD-10840,Vision Retail,Port Harcourt,Nigeria,Sea Freight,Standard,24826.11,7,Delivered,True,John Cole,TRK-759,2025-06-10,2025-07-01,21,2025-06
ORD-10646,Elite Industries,Cairo,Egypt,Road Freight,Express,5989.07,11,Delivered,True,Samuel Ade,TRK-128,2025-10-04,2025-10-09,5,2025-10
ORD-10818,Prime Retail,Port Harcourt,Nigeria,Road Freight,Standard,4280.78,9,Delivered,True,Daniel Brown,TRK-371,2025-06-04,2025-06-15,11,2025-06
ORD-10484,Global Exports,Dubai,UAE,Road Freight,Standard,5927.72,2,Delivered,False,Samuel Ojo,TRK-644,2025-03-13,2025-03-24,11,2025-03
ORD-10504,Vision Supplies,New York,USA,Road Freight,Express,7889.19,5,Delayed,False,Daniel Smith,TRK-887,2025-04-05,2025-04-09,4,2025-04
ORD-10831,Titan Imports,Mumbai,India,Road Freight,Standard,2180.66,5,Delivered,True,Victor Khan,TRK-753,2025-10-05,2025-10-08,3,2025-10
ORD-10243,Blue Partners,London,UK,Road Freight,Standard,4836.17,3,Delivered,True,Ibrahim Okafor,TRK-346,2025-11-27,2025-11-29,2,2025-11
ORD-10566,Apex Imports,Toronto,Canada,Road Freight,Standard,8904.68,9,In Transit,False,Victor Khan,TRK-517,2025-04-03,2025-04-10,7,2025-04
ORD-10875,Global Partners,Port Harcourt,Nigeria,Road Freight,Express,1134.18,10,Delivered,True,James Mensah,TRK-961,2025-01-11,2025-01-16,5,2025-01
ORD-10562,Prime Retail,Lagos,Nigeria,Road Freight,Express,8940.18,3,Delivered,True,John Okafor,TRK-408,2025-02-25,2025-02-26,1,2025-02
ORD-10972,Titan Retail,Cairo,Egypt,Road Freight,Express,7118.83,6,Delivered,True,Victor Khan,TRK-971,2026-02-17,2026-02-23,6,2026-02
ORD-10686,Blue Imports,Hamburg,Germany,Road Freight,Standard,3530.58,1,Delivered,False,Michael Okafor,TRK-449,2026-02-24,2026-03-06,10,2026-02
ORD-10957,Vision Holdings,São Paulo,Brazil,Sea Freight,Express,9392.6,5,Delivered,True,Daniel Ali,TRK-396,2026-01-05,2026-01-15,10,2026-01
ORD-10782,Elite Supplies,Mumbai,India,Road Freight,Same Day,7326.32,6,Delivered,True,Ibrahim Ade,TRK-731,2025-09-18,2025-09-22,4,2025-09
ORD-10699,Elite Supplies,Accra,Ghana,Sea Freight,Standard,30402.9,5,Delivered,True,James Khan,TRK-200,2025-11-27,2025-12-09,12,2025-11
ORD-10475,Titan Imports,Lagos,Nigeria,Rail Freight,Express,11155.67,9,Delivered,True,Samuel Okafor,TRK-418,2025-10-05,2025-10-12,7,2025-10
ORD-10681,Elite Logistics,Port Harcourt,Nigeria,Air Freight,Bulk Contract,9298.95,4,Delivered,True,James Ali,TRK-511,2025-11-09,2025-11-13,4,2025-11
ORD-10510,Metro Supplies,Johannesburg,South Africa,Road Freight,Standard,6941.1,5,Delivered,True,Daniel Smith,TRK-763,2025-11-28,2025-12-01,3,2025-11
ORD-10058,Titan Retail,New York,USA,Road Freight,Standard,5937.52,3,Delivered,True,James Khan,TRK-223,2025-08-06,2025-08-16,10,2025-08
ORD-10474,Titan Exports,São Paulo,Brazil,Sea Freight,Standard,21680.9,8,Delivered,True,Samuel Smith,TRK-217,2025-09-30,2025-10-20,20,2025-09
ORD-10560,Nova Industries,Shanghai,China,Air Freight,Standard,11763.81,12,Delivered,True,Samuel Smith,TRK-129,2025-12-20,2025-12-23,3,2025-12
ORD-10856,Apex Imports,Mumbai,India,Sea Freight,Standard,6791.31,11,Delayed,False,John Ali,TRK-133,2025-05-16,2025-06-12,27,2025-05
ORD-10747,Vision Holdings,London,UK,Sea Freight,Express,32794.77,16,Delayed,False,Michael Ade,TRK-753,2025-07-08,2025-08-05,28,2025-07
ORD-10252,Apex Imports,Johannesburg,South Africa,Sea Freight,Standard,17445.5,6,In Transit,False,Peter Khan,TRK-526,2026-03-16,2026-03-27,11,2026-03
ORD-10021,Nova Partners,Nairobi,Kenya,Sea Freight,Same Day,21190.46,6,Delivered,True,Victor Musa,TRK-261,2025-10-05,2025-10-16,11,2025-10
ORD-10313,Elite Retail,Dubai,UAE,Road Freight,Standard,4218.71,7,Delivered,True,Joseph Cole,TRK-817,2025-01-05,2025-01-11,6,2025-01
ORD-10459,Nova Retail,Shanghai,China,Sea Freight,Standard,18874.96,8,Delivered,True,Unknown,TRK-150,2025-06-28,2025-07-09,11,2025-06
ORD-10160,Apex Retail,Shanghai,China,Sea Freight,Standard,22678.97,10,Delivered,True,John Cole,TRK-585,2025-09-01,2025-09-11,10,2025-09
ORD-10276,Metro Industries,São Paulo,Brazil,Road Freight,Express,8102.01,9,Delivered,True,Samuel Okafor,TRK-941,2025-02-23,2025-03-03,8,2025-02
ORD-10955,Global Holdings,Dubai,UAE,Air Freight,Standard,13331.29,16,Delivered,True,John Mensah,TRK-174,2025-10-11,2025-10-15,4,2025-10
ORD-10191,Blue Industries,Lagos,Nigeria,Road Freight,Standard,2176.99,5,Delayed,False,James Ade,TRK-316,2026-01-06,2026-01-24,18,2026-01
ORD-10385,Blue Imports,Nairobi,Kenya,Road Freight,Standard,7273.95,5,In Transit,False,Michael Smith,TRK-311,2025-12-16,2025-12-21,5,2025-12
ORD-10805,Titan Logistics,Accra,Ghana,Road Freight,Standard,5474.74,1,Delivered,True,Samuel Smith,TRK-236,2025-03-02,2025-03-06,4,2025-03
ORD-10413,Elite Supplies,Port Harcourt,Nigeria,Sea Freight,Express,33057.01,5,Delivered,True,Samuel Ojo,TRK-338,2026-01-24,2026-02-22,29,2026-01
ORD-10491,Prime Exports,Johannesburg,South Africa,Air Freight,Standard,6582.56,7,Delivered,True,Victor Smith,TRK-576,2025-07-08,2025-07-09,1,2025-07
ORD-10343,Blue Partners,London,UK,Sea Freight,Standard,20317.72,6,Delivered,True,Victor Ade,TRK-217,2025-04-20,2025-05-21,31,2025-04
ORD-10769,Titan Logistics,London,UK,Sea Freight,Standard,13810.58,1,Delivered,True,David Okafor,TRK-618,2025-10-22,2025-11-07,16,2025-10
ORD-10308,Global Logistics,Lagos,Nigeria,Air Freight,Standard,9273.49,10,Delivered,True,Michael Khan,TRK-810,2025-01-08,2025-01-11,3,2025-01
ORD-10661,Swift Retail,Port Harcourt,Nigeria,Sea Freight,Bulk Contract,21506.51,9,Delivered,True,Samuel Mensah,TRK-361,2025-05-12,2025-05-24,12,2025-05
ORD-10130,Prime Logistics,Shanghai,China,Air Freight,Bulk Contract,6682.67,7,Delivered,True,Michael Ali,TRK-754,2025-08-05,2025-08-06,1,2025-08
ORD-10663,Nova Imports,Johannesburg,South Africa,Air Freight,Bulk Contract,6651.66,7,Delivered,True,Daniel Musa,TRK-870,2026-02-28,2026-03-01,1,2026-02
ORD-10871,Metro Holdings,Hamburg,Germany,Road Freight,Express,6126.09,12,In Transit,False,Samuel Brown,TRK-351,2025-06-30,2025-07-07,7,2025-06
ORD-10099,Nova Industries,New York,USA,Air Freight,Express,9630.77,3,Delivered,True,Ibrahim Cole,TRK-643,2025-02-11,2025-02-12,1,2025-02
ORD-10372,Global Supplies,Dubai,UAE,Road Freight,Bulk Contract,6931.79,5,Delivered,True,Victor Ade,TRK-484,2025-11-03,2025-11-13,10,2025-11
ORD-10087,Swift Industries,Dubai,UAE,Air Freight,Standard,9691.73,11,Delivered,True,Victor Musa,TRK-379,2025-06-01,2025-06-04,3,2025-06
ORD-10458,Elite Retail,Nairobi,Kenya,Road Freight,Standard,7094.21,8,Delivered,True,Joseph Musa,TRK-939,2025-02-10,2025-02-21,11,2025-02
ORD-10214,Apex Holdings,Shanghai,China,Road Freight,Standard,7905.16,1,Delivered,True,David Ojo,TRK-712,2025-11-21,2025-11-27,6,2025-11
ORD-10466,Swift Imports,Johannesburg,South Africa,Road Freight,Standard,3393.57,1,Delivered,True,Peter Brown,TRK-788,2025-07-22,2025-08-02,11,2025-07
ORD-10121,Elite Supplies,Hamburg,Germany,Road Freight,Standard,6908.98,11,Delivered,True,Ibrahim Musa,TRK-470,2025-11-26,2025-12-03,7,2025-11
ORD-10614,Prime Industries,Abuja,Nigeria,Road Freight,Standard,7734.98,16,Delivered,True,Samuel Ade,TRK-183,2025-12-15,2025-12-18,3,2025-12
ORD-10020,Titan Holdings,Cairo,Egypt,Rail Freight,Standard,14584.63,8,Delivered,False,Victor Ojo,TRK-258,2025-07-19,2025-07-28,9,2025-07
ORD-10700,Titan Imports,Abuja,Nigeria,Air Freight,Standard,6382.72,10,Delivered,True,Joseph Mensah,TRK-975,2025-04-11,2025-04-14,3,2025-04
ORD-10071,Apex Logistics,Accra,Ghana,Sea Freight,Same Day,10747.62,8,Delivered,True,Unknown,TRK-470,2025-09-21,2025-10-01,10,2025-09
ORD-10106,Titan Industries,New York,USA,Rail Freight,Standard,15339.01,10,Delivered,True,Joseph Cole,TRK-186,2025-07-12,2025-07-23,11,2025-07
ORD-10270,Metro Logistics,Nairobi,Kenya,Road Freight,Same Day,7504.25,3,Delivered,True,Peter Cole,TRK-677,2026-03-06,2026-03-10,4,2026-03
ORD-10860,Prime Holdings,Abuja,Nigeria,Air Freight,Standard,10282.76,6,Delayed,False,John Mensah,TRK-564,2025-03-20,2025-03-27,7,2025-03
ORD-10102,Elite Industries,Abuja,Nigeria,Air Freight,Standard,5555.83,4,Delivered,True,David Ali,TRK-462,2026-02-20,2026-02-22,2,2026-02
